Date,Open,High,Low,Close,Volume
9/11/2018,735.900024,744.75,732,679.521667,6963561
9/12/2018,744.400024,746.5,736.25,687.480225,4636617
9/14/2018,741.900024,745,729.049988,678.966431,7896514
9/17/2018,735,740,724.599976,671.794556,5427054
9/18/2018,730,730,717,665.455566,7729732
9/19/2018,727,727,713.200012,666.057129,4849498
9/21/2018,713.849976,717.400024,692,652.685059,14350769
9/24/2018,706.5,729.950012,706.5,664.669006,8637881
9/25/2018,718.25,736,717,672.02594,9602273
9/26/2018,731.200012,731.849976,712,664.298828,6599606
9/27/2018,722,730.799988,717.450012,670.730347,14592616
9/28/2018,721,734.549988,715.200012,675.588745,7490031
10/1/2018,737.5,754.900024,733,690.950439,8252398
10/3/2018,743.799988,751.950012,726.299988,674.154358,7792464
10/4/2018,728.5,729.75,702.5,654.443359,6173037
10/5/2018,713,731.5,709.299988,670.545288,8543578
10/8/2018,725.049988,728.700012,709.25,661.152527,7259306
10/9/2018,717.099976,722.400024,702.650024,664.20636,6777212
10/10/2018,719.900024,719.900024,695.400024,648.19696,8866251
10/11/2018,685,692.900024,663.299988,623.11853,10985897
10/12/2018,676.400024,684.049988,661.5,628.161987,8909221
10/15/2018,688.599976,705,681.5,646.669983,6222176
10/16/2018,710,713.900024,689.400024,643.384827,11588963
10/17/2018,710,721.799988,701.349976,652.731323,20360697
10/19/2018,687,687.700012,678,632.557617,10421001
10/22/2018,688.700012,695.049988,673.799988,629.226135,6672840
10/23/2018,675.950012,682,653.299988,608.543457,9041701
10/24/2018,663,666.5,647.150024,601.325378,7058164
10/25/2018,643,656.349976,636.25,606.891479,8270469
10/26/2018,645.299988,648.700012,629.900024,592.718872,5464141
10/29/2018,633.700012,650.549988,631.5,603.149536,7137446
10/30/2018,641.099976,663.799988,637.450012,617.041321,8793411
10/31/2018,663.900024,692.950012,663.049988,642.112244,11947995
11/1/2018,689.700012,689.700012,659.599976,623.68335,5860244
11/2/2018,665.950012,675.799988,660.099976,619.520386,6654067
11/5/2018,663.5,668.599976,657,623.028442,5799426
11/6/2018,667.900024,675,660.650024,623.449463,6975525
11/7/2018,673,677.5,672,631.915466,758956
11/9/2018,679,679,655.5,616.947754,9694143
11/12/2018,666,676.400024,662.299988,621.344604,7118080
11/13/2018,663.5,667.75,656.299988,622.747803,4137808
11/14/2018,665.700012,665.700012,640.5,611.05426,7323026
11/15/2018,654,666,646.700012,614.047852,5513390
11/16/2018,659.900024,662.5,644.200012,608.855896,8583785
11/19/2018,659,662,649.25,609.651123,6018930
11/20/2018,651.700012,656,640.099976,600.015686,5384830
11/21/2018,640,640.049988,612.099976,579.15448,14359086
11/22/2018,622.25,628.150024,616.75,580.698059,6632975
11/26/2018,621,628,599.849976,581.352905,15075209
11/27/2018,625.5,641,625.299988,597.677002,12285851
11/28/2018,640.950012,668.700012,640,623.402649,17719890
11/29/2018,671,674.900024,658.799988,618.397827,13399070
11/30/2018,661,672,660.950012,624.384827,10445773
12/3/2018,673.150024,679,665.950012,627.097778,8260890
12/4/2018,672.549988,688.25,671.299988,641.036438,7827923
12/5/2018,683,683.650024,672.5,637.434875,5177288
12/6/2018,676.099976,685.450012,664.549988,625.367126,8039771
12/7/2018,672,685.75,665.599976,638.744446,5553948
12/10/2018,669.900024,683.799988,665.200012,626.021973,5121196
12/11/2018,669.200012,681.900024,660.599976,630.97998,7120933
12/12/2018,677.099976,680.650024,670.599976,634.721863,6926183
12/13/2018,682,700,680,652.729858,7521474
12/14/2018,697.450012,713.700012,694.400024,660.494324,9560576
12/17/2018,711.849976,711.849976,692.75,649.596069,4778465
12/18/2018,686.5,686.5,674.549988,632.944397,8021298
12/19/2018,671.549988,671.549988,661.099976,621.952576,8295459
12/20/2018,660,671.549988,656.400024,624.010681,11705260
12/21/2018,659.5,659.5,643.450012,604.506042,12802132
12/24/2018,657,658.799988,647.599976,607.125366,8379825
12/26/2018,647,647,637.349976,602.49469,6178552
12/27/2018,652.75,663.25,649,614.421997,15333902
12/28/2018,663.349976,663.5,653.299988,614.562317,4736598
12/31/2018,660,662,655.799988,616.43335,3373319
1/1/2019,660.950012,666.299988,654.150024,622.139709,2943390
1/2/2019,666,674,662.049988,625.881653,7416655
1/3/2019,672,677,663.099976,625.97522,6827249
1/4/2019,671.75,673.900024,651,618.397827,7889310
1/7/2019,665,673.599976,661.5,628.360657,8046340
1/8/2019,674.950012,677.450012,668.549988,626.817078,8621545
1/9/2019,686.200012,689.799988,664,632.476746,18130292
1/10/2019,681.599976,682,672.549988,635.844482,9572493
1/11/2019,680.200012,685.5,672.5,639.399292,12281903
1/14/2019,707,710.200012,695.950012,656.612122,19312937
1/15/2019,707.200012,730,707.200012,679.718384,19671304
1/16/2019,729.900024,737.799988,728.5,689.260254,9658944
1/17/2019,735.799988,739,729.099976,686.032837,6903771
1/18/2019,730,736.200012,726.299988,683.787659,5902151
1/21/2019,738.200012,751,734,696.931152,8129422
1/22/2019,741.25,749,734,697.258606,6723375
1/23/2019,742.349976,742.599976,729.200012,684.442566,7212099
1/24/2019,728.099976,736.099976,721,688.534302,7429783
1/25/2019,728,737.900024,724.25,686.982178,5543112
1/28/2019,731,732.599976,719,684.724731,7944693
1/29/2019,725.5,732.849976,716.5,684.677673,6760819
1/30/2019,727.900024,734.799988,721.099976,682.796448,5763026
1/31/2019,726,751.299988,726,705.042236,13825233
2/1/2019,751.349976,762.5,744.5,712.096802,6276585
2/4/2019,757,762.5,749.200012,711.015198,3945391
2/5/2019,747,759.950012,747,710.027466,4694366
2/6/2019,755.549988,766.950012,754.349976,717.975647,5880482
2/7/2019,763.049988,769.450012,761,718.634094,3961797
2/8/2019,760,772.25,754.900024,715.718262,5915169
2/11/2019,766.900024,768.75,759,717.505371,5500216
2/12/2019,760.349976,760.349976,741,705.888794,7310690
2/14/2019,751,753,737.25,696.106323,4610535
2/15/2019,742.299988,746.5,732.599976,697.893494,5586389
2/18/2019,742.349976,747.650024,736,697.046875,5346825
2/19/2019,739.099976,740.549988,721.299988,681.291443,9401334
2/20/2019,727,743,726.049988,696.717651,5210675
2/21/2019,738,738,727.099976,689.898193,7202786
2/22/2019,732.5,738.200012,728,691.309143,3750833
2/25/2019,735.549988,758,735.549988,710.074524,6547552
2/26/2019,748.599976,752.599976,740.150024,698.410767,8319610
2/27/2019,745,746.400024,732.75,691.591309,5936354
2/28/2019,738.700012,742.400024,732.299988,690.697693,8559921
3/1/2019,735.5,743.400024,735.5,697.846497,3998826
3/5/2019,740.5,742.5,730.25,689.004578,4826505
3/6/2019,736.099976,736.099976,727,689.004578,6076668
3/7/2019,734,734.5,720.549988,680.02179,5951551
3/8/2019,722.950012,722.950012,710.650024,670.051086,7193994
3/11/2019,713.299988,718.5,709.400024,669.016418,9932198
3/12/2019,709,714.950012,705.599976,664.971741,11997387
3/13/2019,710,718.599976,706.299988,666.38269,11348867
3/14/2019,714,714.900024,706.200012,666.288574,6415187
3/15/2019,712,723.75,709.599976,675.882996,14638664
3/18/2019,721.549988,723.700012,705.349976,668.028809,8065544
3/19/2019,712.799988,726.5,707.400024,679.363281,8917337
3/20/2019,727.25,742.299988,727.150024,695.071594,13471173
3/22/2019,745,746.349976,732.299988,698.975159,8883260
3/25/2019,742.400024,742.400024,730.549988,691.591309,7644966
3/26/2019,735.25,735.25,719.099976,684.53656,9406261
3/27/2019,730,732.299988,727.150024,686.37085,7387487
3/28/2019,730,745,730,693.989868,9277241
4/1/2019,742,760,742,710.262573,6584982
4/2/2019,759,765.799988,754.599976,714.307251,7283600
4/3/2019,756,758.5,746.799988,708.569458,6897127
4/4/2019,751.400024,753.799988,745.099976,703.490234,7688525
4/5/2019,750.900024,760.950012,748,714.213196,6276040
4/8/2019,763.049988,770,755.400024,721.691162,4919911
4/9/2019,770,773,758.200012,715.435974,6730692
4/10/2019,764,766.700012,751.299988,708.005127,7031088
4/11/2019,751.75,751.75,740.049988,698.598999,8200995
4/12/2019,743.099976,751.549988,740.599976,703.34906,7043212
4/15/2019,724.700012,731.349976,712.599976,684.301453,31574803
4/16/2019,727.900024,727.900024,714.099976,681.103333,12524411
4/18/2019,722.5,722.5,712.75,674.472046,13801105
4/22/2019,717.049988,725.75,715,678.234497,6455426
4/23/2019,723.900024,730,718.400024,684.9599,5516668
4/24/2019,728.200012,737.900024,724,692.720032,8285120
4/25/2019,736.450012,737.650024,727.049988,685.289124,8005235
4/26/2019,731,739.799988,729,694.177979,6895168
4/30/2019,738,753.799988,738,706.735291,9920046
5/2/2019,747,748.400024,729.5,687.405518,6351352
5/3/2019,722.900024,731,718.200012,680.633057,6348116
5/6/2019,715,721.799988,710.650024,675.741882,8858265
5/7/2019,720.400024,727.900024,718.700012,681.526672,5747536
5/8/2019,721,726,716.5,676.635498,6247642
5/9/2019,719.150024,730.299988,715.799988,678.234497,7396525
5/10/2019,720.799988,726,715,674.283936,8352335
5/13/2019,716.549988,726.450012,712.099976,676.964722,6808993
5/14/2019,716.5,717.75,703.599976,671.461975,10513001
5/15/2019,714.900024,725.200012,712.599976,673.57843,6668929
5/16/2019,720,737,719.099976,689.568848,6468556
5/17/2019,733.150024,735.799988,720.099976,680.915344,8155948
5/20/2019,719.700012,726.400024,706,679.504395,11213708
5/21/2019,722.650024,722.650024,707.700012,667.18219,8645535
5/22/2019,710,718.25,707,667.605469,5795713
5/23/2019,715,716.700012,697.450012,659.421997,7233736
5/24/2019,703.799988,711.75,700.450012,667.088135,7016424
5/27/2019,707.400024,713.799988,705.5,666.053406,10247544
5/28/2019,712,733.450012,709.799988,684.865784,23860490
5/29/2019,725.5,733.650024,723.650024,684.583618,10293077
5/30/2019,727,737.25,722.549988,689.992188,15089296
5/31/2019,736.5,742.950012,733.200012,693.942871,8290306
6/3/2019,729.799988,750.900024,729,700.433167,7744761
6/4/2019,737.25,739.450012,733.150024,691.638306,11733702
6/6/2019,736.5,744.650024,733.650024,691.920471,7563925
6/7/2019,735.849976,743.950012,735.849976,695.212646,3218358
6/10/2019,740.099976,754.099976,740.099976,708.757629,4435148
6/11/2019,755,759,750.5,710.074524,5733127
6/12/2019,756.950012,756.950012,745,709.039734,8738342
6/13/2019,740,747.200012,740,708.419861,4808577
6/14/2019,743.849976,745.5,738.25,706.321167,5556353
6/17/2019,743,744.5,737.799988,706.416565,3085588
6/18/2019,740.200012,752.450012,740.200012,715.574097,6202838
6/19/2019,752.5,755.400024,748.599976,717.243469,4596253
6/20/2019,737.799988,756.900024,735.900024,720.105225,7148684
6/21/2019,755,755,747.150024,715.621765,13200318
6/24/2019,751.900024,751.900024,742.650024,711.138428,4758178
6/25/2019,744,750.900024,737.299988,713.618591,3677911
6/26/2019,743,751.450012,738,705.128845,5447130
6/27/2019,742,744.700012,728.150024,696.877502,11122346
6/28/2019,735.5,739.5,728.5,698.260681,5919494
7/1/2019,735,737.5,729.849976,697.592834,3224968
7/2/2019,734,741.650024,730.099976,705.891907,4837606
7/3/2019,741,743.200012,730,697.592834,5958379
7/4/2019,729,736.400024,728.599976,699.9776,3274064
7/5/2019,735,736.400024,713.5,684.905945,4926289
7/8/2019,716.450012,724.950012,712.299988,684.524414,7177092
7/9/2019,718,719.849976,709.049988,682.521179,5022638
7/10/2019,709,722.700012,706.5,684.190552,7573816
7/11/2019,719.450012,723.5,709.599976,688.24469,6252688
7/12/2019,722.5,730.599976,719.599976,693.252625,7874441
7/15/2019,763,781.650024,754.200012,743.428162,31064152
7/16/2019,777,787.799988,776,748.674622,9924322
7/17/2019,783.900024,795,776.75,757.546082,6754348
7/18/2019,789.049988,798.5,786.200012,756.162903,6534471
7/19/2019,788.700012,794.5,781.25,749.199402,6812754
7/22/2019,785.950012,792,782.049988,748.245483,7107151
7/23/2019,787,804,785.549988,753.634949,10782564
7/24/2019,788,793.75,783.599976,750.057861,5745146
7/25/2019,788.25,800.200012,787.650024,757.879883,9773568
7/26/2019,792.299988,795,782.200012,750.725586,4941763
7/29/2019,789.5,796.950012,786.200012,754.97052,6244316
7/30/2019,791.900024,797.799988,788.549988,756.162903,8673253
7/31/2019,790.849976,799.799988,781.599976,757.069153,7350584
8/1/2019,786.450012,788.400024,764.400024,733.41217,10066407
8/2/2019,765.049988,779.900024,762.25,739.851013,10838336
8/5/2019,772.599976,785.900024,768.650024,740.900391,9976238
8/6/2019,778.799988,783.700012,769.799988,738.754089,9331718
8/7/2019,778.900024,783.450012,772.349976,740.328003,5130457
8/8/2019,782.700012,792.75,781.25,752.394958,8009009
8/9/2019,792,796.75,784.799988,753.444214,4362520
8/13/2019,784.150024,786,760.150024,729.501099,7517099
8/14/2019,775.099976,778.25,768,739.087952,5940968
8/16/2019,780,780.049988,762.5,738.849487,5128088
8/19/2019,775.599976,783,773.349976,741.80658,3881451
8/20/2019,785.200012,798,783.849976,756.210632,8435344
8/21/2019,793,803.75,793,762.601685,5926896
8/22/2019,799.900024,801.299988,792.349976,759.024597,5222488
8/23/2019,796.450012,809.950012,795.799988,765.224976,6895015
8/26/2019,795.900024,806.799988,786.900024,765.558838,5412074
8/27/2019,791,794.950012,781.099976,748.483948,16061642
8/28/2019,787.400024,805,786.299988,765.511169,5881134
8/29/2019,795.5,809.700012,795.5,769.756042,7830413
8/30/2019,810,817.349976,802,777.3396,8174186
9/3/2019,815,822.400024,812.049988,776.719604,5647088
9/4/2019,810.75,822.450012,810.25,783.444702,6199015
9/5/2019,830.099976,837.5,826.650024,795.606873,7926895
9/6/2019,843.299988,847,835.049988,801.425842,6106841
9/9/2019,836.799988,840.299988,827.549988,790.885132,4377870
9/11/2019,822.299988,828.549988,814.150024,782.299927,7981036
9/12/2019,816.400024,819.849976,810.849976,778.770508,4400017
9/13/2019,818.099976,831.049988,817.5,791.075928,4832021
9/16/2019,832.049988,837.950012,820.549988,789.549683,4846496
9/17/2019,831.5,835,820.549988,792.935974,5540901
9/18/2019,829.900024,832.950012,824,791.600586,3199389
9/19/2019,824.849976,827,815.200012,782.872314,6601607
9/20/2019,822.900024,835,802,767.895935,22462366
9/23/2019,806.900024,806.900024,741.900024,729.119568,17279260
9/24/2019,765,798.650024,765,757.450684,13717998
9/25/2019,787.700012,801,781.650024,756.115234,9313576
9/26/2019,787.75,797,778.099976,746.480713,18442824
9/27/2019,787.049988,794.25,780.099976,746.14679,5087642
9/30/2019,785.099976,808,784.150024,768.515991,8178091
10/1/2019,807,807.549988,791.549988,756.973755,5881438
10/3/2019,792.549988,797.849976,784.150024,749.390137,5497672
10/4/2019,790,797.599976,787.049988,756.878357,8201713
10/7/2019,794.849976,802,786.099976,753.158081,3679845
10/9/2019,795.450012,795.900024,778.799988,747.530029,6335025
10/10/2019,785.400024,794.700012,776.599976,746.957642,10402917
10/11/2019,781.5,823.799988,776.599976,777.244202,20636344
10/14/2019,786.75,797,780,749.867126,15150858
10/15/2019,773.099976,775.950012,765,732.887451,13762133
10/16/2019,765.25,775.950012,761.549988,735.892334,10767032
10/17/2019,767,770.549988,765.099976,734.032227,9860495
10/18/2019,763.799988,773.799988,760,732.458252,10037200
10/22/2019,691.099976,691.099976,638.349976,620.350708,90152532
10/23/2019,630,656.650024,615.099976,635.040833,60516887
10/24/2019,650,653.200012,632,620.155518,25666433
10/25/2019,647,652.5,636,622.205322,16549337
10/27/2019,null,null,null,null,null
10/29/2019,651,653.75,647,635.089661,16709764
10/30/2019,660.400024,671.400024,656.200012,644.801636,22879467
10/31/2019,668.400024,695.450012,666.099976,669.203796,27405901
11/1/2019,690,694,682.599976,671.448853,9713519
11/4/2019,681.799988,732.5,678.150024,692.044189,29381982
11/5/2019,708.75,708.75,691.5,679.452637,12897805
11/6/2019,695.799988,721.5,692,695.265259,21372589
11/7/2019,717,724.349976,712.099976,702.878723,13733737
11/8/2019,722,724.25,705.5,691.214539,8585630
11/11/2019,698.900024,707.200012,698,687.554199,6951494
11/13/2019,696.5,700,687.75,674.816223,9973690
11/14/2019,696.349976,709.799988,696.349976,688.432617,10539902
11/15/2019,709.049988,712.950012,702.299988,687.066162,7362623
11/18/2019,705,710,699.299988,688.335083,7490916
11/19/2019,709.900024,714,705,695.802063,6495885
11/20/2019,712.799988,715,705,695.948547,6142171
11/21/2019,715.5,721.450012,710.5,696.192566,9692973
11/22/2019,711.75,712,685.099976,676.622009,14415826
11/25/2019,693.349976,705.150024,693.200012,681.404785,7334511
11/26/2019,705,707.25,686,674.084167,27253106
11/27/2019,694.25,697.650024,690.099976,679.111023,3861635
11/28/2019,699.099976,703.349976,694.049988,685.065125,4837683
11/29/2019,700.900024,702.299988,691.549988,679.696655,4262379
12/2/2019,703.099976,704,690.299988,676.133972,9383736
12/3/2019,692.700012,699.700012,688.549988,681.648804,5239013
12/4/2019,697,710.5,693.349976,691.897766,7427886
12/5/2019,706.450012,715.900024,703.799988,697.754272,4814422
12/6/2019,715.950012,720,709.599976,697.998291,5226096
12/9/2019,716,722.349976,714.25,700.096863,6435865
12/10/2019,713,718.5,710,697.461426,4457939
12/11/2019,716.599976,722.700012,713,703.80603,6043554
12/12/2019,718.5,720.700012,699.549988,685.309143,11112042
12/13/2019,700.349976,712.900024,700.349976,694.289185,10302412
12/16/2019,712.299988,720.200012,710.200012,696.924622,5616324
12/17/2019,719.700012,731.25,715,712.249146,10525565
12/18/2019,731,737.299988,722.75,714.93335,12215295
12/19/2019,733.5,735.950012,724.599976,713.371582,7199210
12/20/2019,731,735,728.25,714.054871,7794167
12/23/2019,732.150024,737.299988,731.650024,718.398438,4975608
12/24/2019,736.950012,736.950012,728.299988,715.860657,2890759
12/26/2019,732,734.549988,726.549988,711.517029,3821806
12/27/2019,729.75,737.5,728.849976,719.325745,3399094
12/30/2019,736.099976,737.950012,727.25,715.37262,5368416
12/31/2019,729.700012,737.75,725.450012,713.664429,6927885
1/1/2020,735,740,732.549988,719.228088,2112415
1/2/2020,738.900024,740.799988,730.900024,717.129578,5658200
1/3/2020,733.900024,748,733.900024,728.159302,7882938
1/6/2020,746.099976,753.799988,736.5,721.180298,6519403
1/7/2020,738,742.599976,725.099976,710.492188,7899363
1/8/2020,724.950012,729,708.299988,701.02417,8639443
1/9/2020,721.700012,731.5,714.299988,710.150513,13521186
1/10/2020,740.450012,742.900024,730.5,720.49707,9341405
1/13/2020,760,777.5,755,755.050415,36952038
1/14/2020,769.950012,776.950012,767.200012,757.100281,11414418
1/15/2020,773.849976,773.849976,762.150024,749.193909,6047430
1/16/2020,770.700012,772.5,760.25,748.657104,5740586
1/17/2020,770.700012,772.900024,762.25,749.486755,3762957
1/20/2020,771.599976,774.400024,762.950012,750.072388,3887680
1/21/2020,768.450012,770.5,760.75,744.264709,4448374
1/22/2020,768.450012,778,766,751.780579,9733935
1/23/2020,777.099976,785.5,776.700012,765.592163,12528017
1/24/2020,775.75,786.5,773.599976,764.030457,7540490
1/27/2020,779.049988,784.799988,774.400024,759.491638,3741610
1/28/2020,781,781.799988,772,759.394043,5121009
1/29/2020,786.599976,792.799988,784.25,770.81427,6832757
1/30/2020,789.700012,789.700012,778,762.02948,3859680
1/31/2020,780.549988,784.950012,771.599976,757.393066,6092028
2/3/2020,782,790.950012,764.5,749.047546,6416745
2/4/2020,770.099976,789.900024,770.099976,769.008484,5771311
2/5/2020,781,786,774.400024,765.787415,6310409
2/6/2020,784.349976,786.799988,770,752.903015,7341622
2/7/2020,775.950012,778.849976,771,758.710754,2853344
2/10/2020,774,778,769.75,754.708801,3827682
2/11/2020,779,779.099976,769.200012,755.050415,4312817
2/12/2020,775.799988,783.25,775.099976,762.371094,2948825
2/13/2020,785,794,782.200012,773.303284,4387430
2/14/2020,794.5,799.200012,784.599976,767.641968,5321680
2/17/2020,790.299988,793.450012,783.299988,770.570251,2929629
2/18/2020,785,799.049988,783.650024,778.574097,5083346
2/19/2020,800,804.849976,796.150024,781.307129,3985192
2/20/2020,803.25,806.099976,793.849976,777.939636,4564569
2/24/2020,800.099976,811.599976,792.150024,776.817078,6627536
2/25/2020,799,806,795.400024,779.306152,6996695
2/26/2020,793.950012,801.450012,780.5,764.030457,8760569
2/27/2020,778,780.75,772.200012,759.24762,5223386
2/28/2020,750,756.799988,722.049988,714.201294,14123957
3/2/2020,737,765.900024,733.75,723.327698,9821523
3/3/2020,755,759,741.25,729.135376,7826587
3/4/2020,753.900024,761.5,745.549988,740.604431,11013444
3/5/2020,763.75,773.549988,751.75,736.55365,7755293
3/6/2020,741,744,729.099976,721.277893,9216022
3/9/2020,724.5,725.849976,697,687.602966,10308654
3/11/2020,690.650024,695.950012,669.049988,669.594238,16165009
3/12/2020,668,670,627.5,616.104797,13965574
3/13/2020,592,667,570,626.988098,16903113
3/16/2020,622,622.150024,580,569.203857,19140152
3/17/2020,588.099976,592,550,541.678284,16059887
3/18/2020,568,578,528,521.522156,15390183
3/19/2020,509.25,558,509.25,532.503113,16583991
3/20/2020,549.5,617.450012,548,571.204834,21354894
3/23/2020,540,560.950012,515.900024,513.859863,17146150
3/24/2020,522,601.150024,522,575.694824,20027097
3/25/2020,597,635,565.700012,591.702698,18339548
3/26/2020,615,650.849976,612.099976,627.622559,14843813
3/27/2020,665.049988,674.900024,642.25,637.090637,13495283
3/30/2020,625.099976,663.5,621.099976,611.712402,14624804
3/31/2020,650,662,633.700012,626.158447,15175521
4/1/2020,634.349976,637.5,594,588.383972,13083824
4/3/2020,603.5,606,582.150024,571.692871,10221655
4/7/2020,615,644.25,612.900024,623.718262,15145605
4/8/2020,630,655.650024,626.349976,616.495178,11806896
4/9/2020,646.799988,652.799988,632.099976,621.033997,11931114
4/13/2020,629,651.700012,626.049988,622.156494,8330276
4/15/2020,651.400024,653.299988,635.599976,623.767029,11963447
4/16/2020,619.950012,634.900024,603.5,608.930481,17783287
4/17/2020,644,646,626,613.713379,8878320
4/20/2020,640,661,639,637.67627,13322913
4/21/2020,627.799988,646.5,627.799988,618.056946,11660575
4/22/2020,633.200012,645,628.049988,626.500061,8266728
4/23/2020,647.049988,683.650024,638.099976,663.054443,14451289
4/24/2020,668.549988,675,654.799988,642.263794,7319940
4/27/2020,661.049988,681,661.049988,648.705994,7183306
4/28/2020,673,677,653.049988,644.899292,7296571
4/29/2020,666,682,658,660.370239,8639056
4/30/2020,700,720,698.099976,698.388733,16253821
5/4/2020,689.799988,701.200012,670.349976,657.588379,9122740
5/5/2020,681.75,685.599976,670,657.588379,6393053
5/6/2020,676.900024,681.450012,664.049988,649.974915,7934250
5/7/2020,665.549988,674.349976,662.450012,649.047607,4779548
5/8/2020,672.25,680.900024,668.5,658.076416,8400321
5/11/2020,682.5,698.549988,678,666.56842,7370186
5/12/2020,678.5,691,675.5,671.204834,7356039
5/13/2020,694.799988,699.900024,683.75,677.549316,8287101
5/14/2020,659,671.75,652.599976,642.410278,16888262
5/15/2020,664.799988,664.799988,646.700012,636.700195,9255353
5/18/2020,659.849976,670.549988,653,648.022766,10435442
5/19/2020,664,674.799988,655,652.610291,5902208
5/20/2020,668.5,673,659.650024,653.537598,5794636
5/21/2020,666.5,679.450012,665.400024,656.124268,7213225
5/22/2020,675,695.849976,673.5,675.792297,11867731
5/26/2020,693,699.450012,679,664.274536,7099606
5/27/2020,686.049988,709.200012,675,688.579102,8774636
5/28/2020,707,710,690,690.482483,9440091
5/29/2020,692.5,700.799988,674.950012,683.655762,28290128
6/1/2020,698.75,706.650024,691.5,692.114868,12276438
6/2/2020,700.5,711.650024,697.549988,700.573975,7059304
6/3/2020,710.700012,711.900024,696,694.093628,11378568
6/4/2020,702,709.450012,697.5,700.227722,10782424
6/5/2020,707,711.700012,700.599976,696.072388,7718679
6/8/2020,707.650024,725.799988,704,713.188477,10719105
6/9/2020,720,729.599976,715.049988,709.973022,10078029
6/10/2020,715,719.450012,709.200012,708.241638,7263049
6/11/2020,712,713.400024,700.25,696.46814,8825715
6/12/2020,675.799988,695.150024,675.5,684.69458,9795316
6/15/2020,693,704.400024,685.25,680.242432,7857344
6/16/2020,702,712,699.150024,693.747375,10131760
6/17/2020,699.900024,710.299988,698,696.171326,7291916
6/18/2020,708.200012,716.599976,706,706.312378,6670195
6/19/2020,709,711.900024,701,698.051147,22438862
6/22/2020,707.099976,708.700012,700,696.220825,7804096
6/23/2020,695.700012,724.5,692.099976,712.990662,12157390
6/24/2020,716.900024,726.799988,709.400024,706.559753,10220838
6/25/2020,704.849976,705.599976,693.5,693.05481,14945284
6/26/2020,710.200012,751.599976,710,740.247864,26030458
6/29/2020,735.400024,744.700012,730.099976,723.972656,8954428
6/30/2020,732.799988,738.950012,724.25,728.128052,10411290
7/1/2020,737.25,742.299988,729.75,724.121094,5477468
7/2/2020,737.349976,765.450012,735.400024,748.558533,17263756
7/3/2020,755,764,752.5,754.59375,7796572
7/6/2020,765.200012,775,761.5,755.879883,8810958
7/7/2020,769.400024,796.950012,765.549988,785.709473,19362533
7/8/2020,784.900024,784.900024,772.200012,766.466187,8476642
7/9/2020,780,790,775,773.391785,6854166
7/10/2020,773.5,789.900024,773.5,773.540161,5206452
7/13/2020,788,805.349976,786.049988,788.578613,10804688
7/14/2020,792.950012,806.400024,781.349976,774.925293,8961822
7/15/2020,799,848.450012,794.799988,822.118347,30060599
7/16/2020,900.099976,955.5,894.25,901.317505,90432109
7/17/2020,911,919.900024,892.150024,893.550964,31682878
7/20/2020,908.5,945,906.75,924.369873,18421053
7/21/2020,945,949.700012,929.200012,926.793823,12877784
7/22/2020,938.950012,939,910,908.144226,14354201
7/23/2020,915.650024,915.799988,900.650024,898.299927,13051307
7/24/2020,903.25,925.75,903.25,913.041565,18209580
7/27/2020,921.549988,952.799988,918.650024,938.369507,16827870
7/28/2020,946,967.549988,941.200012,952.616394,15818463
7/29/2020,953.25,960,943.599976,944.008911,11152710
7/30/2020,962,972.650024,958.75,951.231323,12492320
7/31/2020,969.25,986.450012,953.299988,955.732971,12704346
8/3/2020,960,965.400024,947.450012,946.729736,8479792
8/4/2020,960.450012,970.700012,940.549988,939.754578,11133170
8/5/2020,952,960.950012,938.299988,934.659363,9614176
8/6/2020,953.5,974.400024,942.5,960.531372,10976491
8/7/2020,969.450012,969.450012,949,940.793457,8010948
8/10/2020,948.900024,956.799988,945.299988,941.238647,5716319
8/11/2020,949.900024,962,946.099976,938.369507,6802442
8/12/2020,948,958.799988,942.200012,944.800415,6908726
8/13/2020,954.799988,968.5,948.25,941.090271,5097703
8/14/2020,955.849976,963,952.049988,943.464722,4663873
8/17/2020,954.099976,972.450012,954.099976,947.323303,9008210
8/18/2020,963.900024,969.200012,958.700012,957.266479,6141761
8/19/2020,970.900024,971.549988,957.450012,949.104187,6622744
8/20/2020,958.900024,965.5,951.299988,944.998291,5656501
8/21/2020,963.049988,963.450012,946.549988,938.715759,6513773
8/24/2020,947,952,939.200012,937.330688,5798574
8/25/2020,947.5,948.650024,933.599976,928.129456,6233918
8/26/2020,941.25,954.25,938.400024,940.694519,5153601
8/27/2020,960,960.950012,945.200012,936.984375,6154280
8/28/2020,951.450012,952.5,933.049988,925.309814,7593610
8/31/2020,935.25,950.5,914.599976,918.730469,12808355
9/1/2020,926.25,935,912.099976,904.434082,6907773
9/2/2020,915,926.400024,913.5,914.179382,5678118
9/3/2020,926.5,949.400024,924,925.606567,8827948
9/4/2020,915,929.5,914.450012,909.38092,8650342
9/7/2020,918.900024,927.549988,913.049988,915.218201,6700385
9/8/2020,929.950012,952,925.549988,929.316711,12891964
9/9/2020,935,946,926,917.889526,5528947
9/10/2020,935.299988,942,924.799988,930.058777,5171884
9/11/2020,934.900024,954.150024,931,935.648743,6671903
9/14/2020,957,991.049988,948.299988,968.001221,21871587
9/15/2020,979.5,994,971.650024,972.008118,11608203
9/16/2020,986,1005.650024,982,991.103027,10059251
9/17/2020,995,1021,995,1000.2547,15628241
9/18/2020,1011,1018.799988,999.099976,991.498779,12897633
9/21/2020,1001,1031,1000.5,999.166382,14140637
